Gene_acc,Gene_id,SMp1,SMp2,SMp3,SMp4,SMm1,SMm2,SMm3,SMm4,Desc
3492,Tb927.7.6470,61700.0,78213.0,68103.0,71419.0,67649.0,68301.0,72921.0,71211.0,"metallo-peptidase, Clan MK, Family M67"
3493,Tb927.7.6480,77725.0,79230.0,64277.0,76207.0,76900.0,71976.0,84712.0,85344.0,"hypothetical protein, conserved"
3494,Tb927.7.650,573000.0,743860.0,550570.0,590530.0,585480.0,561000.0,646830.0,595300.0,Nucleolar protein 105
3495,Tb927.7.6550,57804.0,65232.0,61693.0,57354.0,67491.0,67554.0,72691.0,69880.0,"hypothetical protein, conserved"
3496,Tb927.7.6580,74822.0,83266.0,90738.0,87311.0,90429.0,110030.0,103780.0,110070.0,hypothetical protein
3497,Tb927.7.660,118940.0,130240.0,108430.0,113000.0,126470.0,125270.0,140340.0,129430.0,"Cupin-like domain containing protein, putative"
3498,Tb927.7.6600,39137.0,38094.0,37899.0,47775.0,46822.0,54737.0,52179.0,56751.0,Nonvariant coat protein SGM1.7
3499,Tb927.7.6610,886680.0,913020.0,872500.0,876200.0,884850.0,902750.0,907830.0,913880.0,"hypothetical protein, conserved"
3500,Tb927.7.6620,502840.0,551570.0,501400.0,522280.0,512870.0,546810.0,503340.0,459200.0,"Probable N6-adenine methyltransferase, putative"
3501,Tb927.7.6630,28734.0,25583.0,37103.0,35256.0,29053.0,31566.0,30740.0,29985.0,Kinetochore interacting protein 5
3502,Tb927.7.6640,424130.0,452810.0,387110.0,448680.0,439710.0,488900.0,484070.0,469460.0,"hypothetical protein, conserved"
3503,Tb927.7.6650,127830.0,144360.0,129680.0,129970.0,134290.0,143870.0,158990.0,142650.0,"Colon cancer-associated protein Mic1-like, putative"
3504,Tb927.7.6670,383720.0,432380.0,418260.0,460560.0,423570.0,435770.0,453110.0,464710.0,"hypothetical protein, conserved"
3505,Tb927.7.6680,50215.0,52503.0,47011.0,54752.0,50194.0,65576.0,60300.0,64788.0,"STE/STE11 serine/threonine-protein kinase, putative"
3506,Tb927.7.6690,7121.9,8024.3,5439.0,5910.6,4771.2,8089.9,8355.8,6296.3,"Trypanosoma specific protein, unknown function"
3507,Tb927.7.6770,1584700.0,1817600.0,1594000.0,1612000.0,1601000.0,1667700.0,1776500.0,1833900.0,"Acyl CoA binding protein, putative"
3508,Tb927.7.6790,163630.0,176100.0,164750.0,188400.0,157320.0,174260.0,183720.0,161560.0,"hypothetical protein, conserved"
3509,Tb927.7.680,206500.0,234730.0,211220.0,224220.0,221070.0,227730.0,182070.0,170240.0,"chaperone protein DnaJ, putative"
3510,Tb927.7.6810,102250.0,98102.0,93068.0,111950.0,101470.0,101200.0,105330.0,94578.0,"EF-hand domain pair, putative"
3511,Tb927.7.6820,134420.0,147080.0,113590.0,124780.0,191700.0,134870.0,140160.0,138830.0,"hypothetical protein, conserved"
3512,Tb927.7.6890,670220.0,726400.0,728520.0,757710.0,562790.0,568660.0,610850.0,623240.0,"methyltransferase domain containing protein, putative"
3513,Tb927.7.6900,323260.0,319070.0,315920.0,338110.0,329200.0,334920.0,349970.0,349360.0,Sister chromatid cohesion protein 1
3514,Tb927.7.6910,3064100.0,3359900.0,3011800.0,3299500.0,3361200.0,3568900.0,3555900.0,3293700.0,"Phosphatidylinositol 4-phosphate 5-kinase, putative"
3515,Tb927.7.6930,418960.0,457370.0,411960.0,470810.0,566160.0,549280.0,624680.0,540780.0,"ATPase, putative"
3516,Tb927.7.6950,62668.0,67499.0,61321.0,67010.0,65778.0,68014.0,69548.0,63663.0,"hypothetical protein, conserved"
3517,Tb927.7.6960,67047.0,76639.0,56220.0,64884.0,66064.0,63434.0,79012.0,68064.0,"ubiquitin-conjugating enzyme E2, putative"
3518,Tb927.7.6980,514510.0,532820.0,469980.0,502910.0,500670.0,567420.0,559430.0,526490.0,"Mono-functional DNA-alkylating methyl methanesulfonate N-term/CPSF A subunit region, putative"
3519,Tb927.7.700,202030.0,218480.0,207350.0,218660.0,202950.0,213170.0,231040.0,210820.0,Nucleolar protein 74
3520,Tb927.7.7000,224760.0,225280.0,207420.0,227820.0,268920.0,249870.0,271070.0,267660.0,"hook complex protein, conserved"
3521,Tb927.7.7010,228970.0,237120.0,222970.0,222400.0,228400.0,209460.0,243590.0,215760.0,"LSU ribosomal protein, mitochondrial, putative"
3522,Tb927.7.7030,220770.0,262490.0,252280.0,247170.0,244070.0,240070.0,255950.0,244720.0,"zinc-finger of a C2HC-type, putative"
3523,Tb927.7.7040,3461700.0,3727900.0,3320200.0,3587300.0,3957000.0,4048200.0,4274300.0,3989300.0,"methylthioadenosine phosphorylase, putative"
3524,Tb927.7.7050,279740.0,277830.0,290540.0,284270.0,264070.0,261590.0,275980.0,258900.0,"hypothetical protein, conserved"
3525,Tb927.7.7080,69200.0,56028.0,55636.0,50342.0,44441.0,49800.0,59297.0,56820.0,Mitoribosomal SSU assembly factor 19
3526,Tb927.7.710,6857300.0,7688500.0,6191900.0,7299700.0,7140100.0,7570200.0,7656400.0,7695000.0,"heat shock 70 kDa protein, putative"
3528,Tb927.7.7130,29648.0,30238.0,25554.0,32529.0,26567.0,29379.0,32118.0,29195.0,"S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase, putative"
3529,Tb927.7.7140,81059.0,90871.0,85071.0,92624.0,97766.0,103430.0,112370.0,98939.0,"Vta1 like, putative"
3530,Tb927.7.7160,88476.0,94917.0,84561.0,85059.0,78121.0,79059.0,84167.0,82955.0,"kinetoplastid-specific dual specificity phosphatase, putative"
3531,Tb927.7.7190,26983.0,30915.0,30111.0,29435.0,28753.0,26298.0,27626.0,22778.0,"hypothetical protein, conserved"
3532,Tb927.7.7230,33550.0,45746.0,37538.0,40226.0,38124.0,44414.0,37440.0,44679.0,nitroreductase
3533,Tb927.7.7240,226950.0,265160.0,215530.0,220220.0,241950.0,226010.0,223620.0,260390.0,"leucine-rich repeat protein (LRRP), putative"
3534,Tb927.7.7250,358320.0,393150.0,381230.0,376380.0,356230.0,353180.0,409950.0,356770.0,"Ankyrin repeats (3 copies), putative"
3535,Tb927.7.7260,145730.0,123300.0,129640.0,132260.0,134530.0,132490.0,142130.0,134880.0,"kinesin, putative"
3536,Tb927.7.7270,145610.0,144210.0,126300.0,116660.0,145250.0,132280.0,156230.0,144030.0,SUMO-interacting motif-containing protein
3537,Tb927.7.7280,77005.0,105980.0,103400.0,94410.0,104470.0,124220.0,120960.0,106860.0,"RNA-binding protein, putative"
3538,Tb927.7.730,95683.0,129570.0,113080.0,117390.0,121860.0,115600.0,100090.0,92670.0,Component of motile flagella 49
3539,Tb927.7.7300,101710.0,124940.0,99159.0,106940.0,109260.0,117480.0,125810.0,113360.0,"ATP-dependent DEAD/H RNA helicase, putative"
3540,Tb927.7.7320,21414.0,20668.0,31415.0,27101.0,25667.0,18589.0,23622.0,27958.0,"hypothetical protein, conserved"
3541,Tb927.7.7360,332390.0,388270.0,355390.0,333520.0,331810.0,346100.0,330730.0,320650.0,cdc2-related kinase 2
3543,Tb927.7.740,75110.0,82743.0,68305.0,72963.0,74651.0,83202.0,79217.0,72431.0,"chaperone protein DnaJ, putative"
3544,Tb927.7.7400,455730.0,533360.0,453720.0,455120.0,436040.0,396510.0,440050.0,425300.0,Basal body protein
3545,Tb927.7.7410,506960.0,568440.0,501100.0,565360.0,611360.0,630290.0,650250.0,627820.0,"Trans-2-enoyl-ACP reductase 2, putative"
3546,Tb927.7.7430,3981300.0,4448500.0,4149100.0,4423000.0,4285500.0,4730100.0,4773400.0,4504500.0,"ATP synthase F1, alpha subunit"
3547,Tb927.7.7440,71676.0,79437.0,58447.0,69542.0,66109.0,75227.0,76779.0,70164.0,"hypothetical protein, conserved"
3548,Tb927.7.7450,278170.0,331820.0,286580.0,316980.0,270690.0,262470.0,290150.0,265700.0,"GTP-binding protein, putative"
3549,Tb927.7.7460,2368700.0,2791700.0,2521400.0,2643700.0,2258800.0,2505500.0,2373700.0,2442200.0,"hypothetical protein, conserved"
3550,Tb927.7.7480,7028.7,7347.9,6495.4,6142.0,5885.9,5712.5,5802.5,4499.7,"trans-sialidase, putative"
3551,Tb927.7.750,6738.0,8637.1,5431.3,8086.6,10674.0,9605.1,7380.2,8747.7,"hypothetical protein, conserved"
3552,Tb927.7.7520,637680.0,758330.0,740100.0,673750.0,629390.0,728800.0,750460.0,681140.0,"receptor-type adenylate cyclase GRESAG 4, putative"
3553,Tb927.7.760,659780.0,730050.0,597070.0,678390.0,583670.0,700990.0,723060.0,574690.0,"hypothetical protein, conserved"
3554,Tb927.7.800,80993.0,82557.0,85501.0,83944.0,73195.0,78774.0,92052.0,88998.0,RNA editing mediator complex protein 3
3555,Tb927.7.810,18665.0,17083.0,16479.0,16530.0,26796.0,19064.0,18300.0,18052.0,"hypothetical protein, conserved"
3556,Tb927.7.820,327970.0,393130.0,350910.0,381220.0,323520.0,345620.0,375700.0,353560.0,"dynein arm light chain, axonemal, putative"
3557,Tb927.7.830,182340.0,197070.0,173000.0,183330.0,182170.0,176520.0,186320.0,187570.0,"telomerase-associated protein, putative"
3558,Tb927.7.840,25748.0,31507.0,23578.0,24226.0,31826.0,28016.0,30734.0,26740.0,"Mitochondrial ATP synthase subunit, putative"
3559,Tb927.7.880,119220.0,143320.0,127200.0,169020.0,129590.0,149180.0,184190.0,142860.0,"RNA-binding protein, putative"
3560,Tb927.7.900,533850.0,545480.0,532740.0,540300.0,576160.0,572630.0,599710.0,562800.0,"hypothetical protein, conserved"
3561,Tb927.7.910,66299.0,66937.0,56550.0,67415.0,59987.0,54826.0,64747.0,60283.0,"hypothetical protein, conserved"
3562,Tb927.7.920,3651700.0,4115700.0,3622800.0,3851400.0,3936800.0,4124200.0,4214400.0,3932600.0,Inner arm dynein 5-1
3563,Tb927.7.930,10878.0,20534.0,22985.0,15991.0,13526.0,16509.0,15469.0,19661.0,zinc finger CCCH domain containing protein 17
3564,Tb927.7.940,962090.0,1054600.0,934870.0,1040500.0,1030700.0,958070.0,1050500.0,1026400.0,"protein kinase C substrate protein, heavy chain, putative"
3565,Tb927.7.960,39485.0,50802.0,40900.0,37783.0,43341.0,47475.0,51834.0,49870.0,"CMGC/SRPK protein kinase, putative"
3566,Tb927.7.970,412360.0,499470.0,390270.0,428730.0,450750.0,465300.0,485980.0,430330.0,60S ribosomal export protein NMD3
3567,Tb927.7.990,657810.0,789380.0,644830.0,764820.0,844370.0,829210.0,832290.0,802520.0,"chaperone protein DnaJ, putative"
3568,Tb927.8.1010,26872.0,30291.0,20717.0,26691.0,19716.0,20641.0,20443.0,20553.0,"chaperone protein DnaJ, putative"
3569,Tb927.8.1050,169290.0,162440.0,154530.0,167450.0,175850.0,173220.0,178500.0,173400.0,SUMO-interacting motif-containing protein
3570,Tb927.8.1080,195100.0,236610.0,223540.0,242340.0,223660.0,197870.0,208450.0,229180.0,"centrin, putative"
3571,Tb927.8.1090,195560.0,255460.0,232410.0,202340.0,237320.0,206290.0,249200.0,220430.0,NPAPL
3572,Tb927.8.1120,41703.0,45004.0,41641.0,39342.0,45764.0,43784.0,50505.0,42185.0,"hypothetical protein, conserved"
3573,Tb927.8.1140,39702.0,42566.0,37398.0,37103.0,38748.0,38438.0,46497.0,32473.0,"hypothetical protein, conserved"
3574,Tb927.8.1150,156770.0,148100.0,143950.0,127360.0,146020.0,150500.0,156410.0,155050.0,kinetoplastid kinetochore protein 9
3575,Tb927.8.1160,1794300.0,1880200.0,1738200.0,1876700.0,1769500.0,1878000.0,1939900.0,1788000.0,"vacuolar-type Ca2+-ATPase, putative"
3576,Tb927.8.1170,498560.0,486390.0,433020.0,533130.0,586480.0,494480.0,565080.0,524710.0,eukaryotic translation initiation factor 3 subunit h
3577,Tb927.8.1200,47050.0,53329.0,45542.0,60735.0,66853.0,56469.0,68792.0,62251.0,vacuolar-type Ca2+-ATPase 2
3578,Tb927.8.1210,1106800.0,1428400.0,1200800.0,1268500.0,1063900.0,1250300.0,1220800.0,1326400.0,"hypothetical protein, conserved"
3579,Tb927.8.1230,19317.0,14906.0,18306.0,16818.0,8261.0,15265.0,13308.0,13288.0,"hypothetical protein, conserved"
3580,Tb927.8.1250,220240.0,233540.0,206980.0,244910.0,207800.0,233440.0,255510.0,217630.0,"Sel1 repeat, putative"
3581,Tb927.8.1260,116310.0,119210.0,102360.0,120280.0,114670.0,100560.0,121710.0,102840.0,Nucleolar protein 112
3582,Tb927.8.1270,465340.0,562070.0,462370.0,480700.0,429930.0,444160.0,462850.0,483850.0,Nucleolar protein 54
3583,Tb927.8.1290,850390.0,969890.0,813090.0,878100.0,818910.0,872420.0,866250.0,814660.0,SUMO-interacting motif-containing protein
3584,Tb927.8.1300,16733.0,20705.0,18082.0,16687.0,20545.0,18661.0,16609.0,21068.0,"hypothetical protein, conserved"
3585,Tb927.8.1320,203830.0,289990.0,204770.0,236190.0,253330.0,246030.0,248410.0,274710.0,"hypothetical protein, conserved"
3586,Tb927.8.1340,100760.0,128490.0,110720.0,123860.0,111480.0,91219.0,140560.0,134090.0,"60S ribosomal protein L7a, putative"
3587,Tb927.8.1360,329370.0,384840.0,344370.0,351070.0,400660.0,361900.0,395810.0,381330.0,"Dynein heavy chain, N-terminal region 2, putative"
3588,Tb927.8.1410,406880.0,465590.0,398800.0,420530.0,387780.0,428050.0,447840.0,415460.0,pre-rrna-processing protein tsr1 homolog
3589,Tb927.8.1420,506670.0,556720.0,497740.0,525620.0,486400.0,469580.0,495500.0,469440.0,"acyl-CoA dehydrogenase, mitochondrial precursor, putative"
3590,Tb927.8.1440,1096800.0,1130400.0,1013500.0,1087700.0,1072800.0,1084200.0,1137800.0,969430.0,"maoC-like dehydratase, putative"
3591,Tb927.8.1450,4799.0,5320.9,4226.7,5389.1,4818.7,3767.0,4127.7,3876.6,"hypothetical protein, conserved"
3592,Tb927.8.1480,18292.0,18509.0,13997.0,21508.0,22344.0,23840.0,22603.0,16922.0,"RAVE protein 1 C terminal, putative"
3593,Tb927.8.1500,576160.0,621100.0,554710.0,586520.0,524400.0,571780.0,614800.0,558600.0,"hypothetical protein, conserved"
3594,Tb927.8.1510,2848500.0,2828700.0,2400300.0,2655100.0,2336400.0,2172100.0,2657800.0,2431900.0,"ATP-dependent RNA helicase DBP2B, putative"
3595,Tb927.8.1540,857870.0,924970.0,828440.0,820550.0,805770.0,936550.0,961800.0,855780.0,"hypothetical protein, conserved"
3596,Tb927.8.1550,9182500.0,10143000.0,8666200.0,9369000.0,9987000.0,10577000.0,11004000.0,10782000.0,"paraflagellar rod component, putative"
3597,Tb927.8.1560,278770.0,313600.0,285730.0,297850.0,309080.0,310700.0,347780.0,308280.0,"hypothetical protein, conserved"
3598,Tb927.8.1570,405170.0,384010.0,323820.0,401130.0,384470.0,358690.0,426610.0,370920.0,"Uncharacterised protein family (UPF0172), putative"
3599,Tb927.8.1580,12199.0,20362.0,11995.0,15759.0,14439.0,13112.0,11164.0,11321.0,"hypothetical protein, conserved"
3600,Tb927.8.1590,2220400.0,2488100.0,2179000.0,2323800.0,2337000.0,2350300.0,2381800.0,2263700.0,"ubiquitin-protein ligase, putative"
3601,Tb927.8.1600,3941000.0,4548000.0,4006000.0,4262700.0,4236900.0,4499700.0,4495100.0,4297800.0,"lysyl-tRNA synthetase, putative"
3602,Tb927.8.1680,170480.0,178780.0,170480.0,167520.0,155780.0,177890.0,181100.0,182940.0,kinetoplastid kinetochore protein 12
3603,Tb927.8.1690,22494.0,22408.0,22860.0,24824.0,21908.0,19132.0,21672.0,18597.0,"Serine/threonine-protein kinase NEK14, putative"
3604,Tb927.8.1710,1169400.0,1379200.0,1210200.0,1318300.0,1298800.0,1527900.0,1419700.0,1361000.0,"protein phosphatase 2A, regulatory subunit B, putative"
3605,Tb927.8.1720,56994.0,54903.0,54246.0,57355.0,59509.0,56351.0,60681.0,57813.0,"phosphatidylglycerolphosphate synthase, mitochondrial"
3606,Tb927.8.1740,159640.0,189260.0,191010.0,194650.0,158280.0,183810.0,207110.0,168190.0,Mitochondrial import inner membrane translocase subunit TIM62
3607,Tb927.8.1750,212940.0,256650.0,215190.0,257540.0,263400.0,298390.0,297580.0,296920.0,Fe-S cluster assembly protein DRE2
3608,Tb927.8.1790,796750.0,869400.0,673830.0,829710.0,726200.0,832600.0,750270.0,741300.0,"hypothetical protein, conserved"
3609,Tb927.8.1840,1087500.0,1270100.0,1116700.0,1189200.0,1227100.0,1155200.0,1303400.0,1201400.0,"Sec7 domain containing protein, putative"
3610,Tb927.8.1860,1476500.0,1674300.0,1512400.0,1602100.0,1670100.0,1804400.0,1789200.0,1579500.0,pitrilysin-like metalloprotease
3611,Tb927.8.1870,2925700.0,3374300.0,3125900.0,3077400.0,3747800.0,3537700.0,3809500.0,3423900.0,Golgi/lysosome glycoprotein 1
3612,Tb927.8.1880,78225.0,86910.0,69096.0,77863.0,81615.0,78461.0,88789.0,84619.0,"LSU ribosomal protein, mitochondrial, putative"
3613,Tb927.8.1940,348020.0,411530.0,358890.0,408070.0,400200.0,473090.0,418980.0,429270.0,"endosomal integral membrane protein, putative"
3614,Tb927.8.1945,109030.0,100460.0,105750.0,98547.0,97097.0,96079.0,107570.0,77796.0,hypothetical protein
3615,Tb927.8.1950,979270.0,1088100.0,941640.0,976380.0,1009800.0,1101800.0,1151300.0,1098500.0,"hypothetical protein, conserved"
3616,Tb927.8.1960,780550.0,801020.0,807130.0,821140.0,745530.0,797480.0,889400.0,805340.0,CCR4-NOT transcription complex subunit 11
3617,Tb927.8.1980,247120.0,268760.0,217740.0,241170.0,242390.0,260070.0,260820.0,241370.0,Beta propeller protein 1
3618,Tb927.8.1990,11782000.0,13059000.0,10722000.0,12221000.0,13308000.0,13031000.0,14071000.0,13557000.0,peroxidoxin
3619,Tb927.8.2000,849560.0,937920.0,830180.0,846610.0,732130.0,872640.0,865040.0,767880.0,"cyclophilin, putative"
3620,Tb927.8.2020,8794.9,7158.8,8590.9,10029.0,11104.0,7238.7,10553.0,10334.0,"agmatinase, putative"
3621,Tb927.8.2030,3001100.0,3446400.0,3049100.0,3125800.0,3214000.0,3045900.0,3476600.0,3363900.0,Posterior and Ventral Edge protein 1
3622,Tb927.8.2040,41238.0,54422.0,38198.0,47666.0,45286.0,47220.0,44168.0,43289.0,"Domain of unknown function (DUF1767), putative"
3623,Tb927.8.2050,1460100.0,1670200.0,1391900.0,1531600.0,1587000.0,1493400.0,1708500.0,1488100.0,GDP-mannose pyrophosphorylase
3624,Tb927.8.2060,138130.0,141920.0,143340.0,149850.0,149510.0,157970.0,166750.0,136170.0,"Concanavalin A-like lectin/glucanases superfamily/Beige/BEACH domain containing protein, putative"
3625,Tb927.8.2070,602240.0,692240.0,655290.0,662090.0,668060.0,636810.0,668820.0,651620.0,Present in the outer mitochondrial membrane proteome 39-1
3626,Tb927.8.2080,2106000.0,2501300.0,1883900.0,2519000.0,2732800.0,2398700.0,2462100.0,2289200.0,"Fungal tRNA ligase phosphodiesterase domain containing protein, putative"
3627,Tb927.8.2090,5727.3,7952.7,4558.7,4895.5,7746.9,4555.7,6472.1,7731.8,"cyclophilin type peptidyl-prolyl cis-trans isomerase, putative"
3628,Tb927.8.2100,246370.0,218160.0,225930.0,224150.0,245470.0,276470.0,327660.0,268620.0,"vacuolar ATP synthase 16 kDa proteolipid subunit, putative"
3629,Tb927.8.2120,375560.0,400600.0,356870.0,417940.0,390430.0,450610.0,497680.0,469310.0,"hypothetical protein, conserved"
3630,Tb927.8.2130,95297.0,130470.0,114430.0,117510.0,133750.0,129780.0,119040.0,130370.0,"cyclic nucleotide-binding domain containing protein, putative"
3631,Tb927.8.2160,1007400.0,1088900.0,1010200.0,979380.0,1040200.0,1108100.0,1157000.0,1091900.0,p-glycoprotein
3632,Tb927.8.2200,57584.0,75673.0,55177.0,52469.0,74456.0,62269.0,60336.0,65537.0,"terbinafine resistance locus protein (yip1), putative"
3633,Tb927.8.2210,298680.0,326180.0,304750.0,302170.0,345190.0,339780.0,368420.0,332730.0,pteridine reductase 1
3634,Tb927.8.2290,382230.0,380980.0,346490.0,350700.0,397800.0,414430.0,450920.0,391400.0,"hypothetical protein, conserved"
3635,Tb927.8.2310,1553200.0,1678200.0,1573100.0,1580200.0,1625800.0,1731600.0,1844800.0,1699300.0,"(H+)-ATPase G subunit, putative"
3636,Tb927.8.2330,114770.0,109460.0,105800.0,117330.0,97614.0,108850.0,103450.0,111350.0,"hypothetical protein, conserved"
3637,Tb927.8.2380,1609700.0,1758000.0,1606800.0,1623100.0,1745500.0,1854300.0,1905900.0,1770000.0,"ABC transporter, putative"
3638,Tb927.8.2390,96978.0,98192.0,90850.0,85071.0,99840.0,108740.0,99742.0,102060.0,"hypothetical protein, conserved"
3639,Tb927.8.2430,60296.0,73868.0,64274.0,71752.0,74323.0,69339.0,74674.0,68237.0,"hypothetical protein, conserved"
3640,Tb927.8.2440,91074.0,100630.0,91271.0,86321.0,97133.0,106820.0,103520.0,99854.0,"hypothetical protein, conserved"
3641,Tb927.8.2450,281640.0,305370.0,292890.0,293050.0,307580.0,321650.0,312220.0,299880.0,5-AMP-activated protein kinase subunit beta
3642,Tb927.8.2460,1948700.0,2237600.0,1914800.0,1915000.0,2237300.0,2220700.0,2398600.0,2258600.0,"hypothetical protein, conserved"
3643,Tb927.8.2490,50342.0,60845.0,61669.0,65235.0,56325.0,66538.0,59745.0,53366.0,"SET domain containing protein, putative"
3644,Tb927.8.2520,1273800.0,1408000.0,1256700.0,1369600.0,1378700.0,1484000.0,1517100.0,1430700.0,"acetyl-CoA synthetase, putative"
3645,Tb927.8.2540,1930400.0,2163900.0,1881400.0,2015700.0,1985900.0,2159700.0,2158800.0,1956300.0,3-ketoacyl-CoA thiolase
3646,Tb927.8.2550,618370.0,713010.0,664520.0,707700.0,504360.0,535360.0,536040.0,504540.0,mitochondrial DNA primase
3647,Tb927.8.2570,97124.0,107260.0,100280.0,111030.0,105950.0,111810.0,113670.0,114550.0,"hypothetical protein, conserved"
3648,Tb927.8.2580,10863.0,10717.0,9334.3,7813.9,10715.0,9588.6,9360.1,8110.1,"exocyst complex component Sec10, putative"
3649,Tb927.8.2590,49862.0,51132.0,42437.0,55685.0,44400.0,59456.0,54877.0,52580.0,Basal body protein
3650,Tb927.8.2600,509600.0,625420.0,491830.0,506480.0,486410.0,523360.0,513670.0,467580.0,"WD domain, G-beta repeat/BING4CT (NUC141) domain containing protein, putative"
3651,Tb927.8.2620,344500.0,386970.0,322370.0,364720.0,340200.0,362870.0,389490.0,368810.0,SUMO-interacting motif-containing protein
3652,Tb927.8.2630,2765400.0,3049800.0,2793400.0,3045600.0,3061700.0,3193600.0,3296500.0,2968400.0,kinesin-C
3653,Tb927.8.2640,2603500.0,2850700.0,2528700.0,2790800.0,2891700.0,2951600.0,3032800.0,2682000.0,"ubiquitin-activating enzyme E1, putative"
3654,Tb927.8.2660,83990.0,94166.0,90554.0,97909.0,88127.0,85298.0,106950.0,94549.0,"Galactose oxidase, central domain containing protein, putative"
3655,Tb927.8.2670,143560.0,163570.0,143610.0,162400.0,172080.0,176560.0,188110.0,152630.0,"Putative S-adenosyl-L-methionine-dependent methyltransferase, putative"
3656,Tb927.8.2690,5198.0,4183.4,5186.9,5712.0,4771.3,3566.1,4298.8,5600.4,"SET domain containing protein, putative"
3657,Tb927.8.2740,499850.0,517840.0,485050.0,521470.0,525640.0,552380.0,619890.0,497110.0,mitochondrial RNA binding protein
3658,Tb927.8.2760,28331.0,29927.0,29839.0,27529.0,27553.0,29408.0,22607.0,22895.0,"50S ribosome-binding GTPase, putative"
3659,Tb927.8.2780,47606.0,63850.0,50601.0,60862.0,57287.0,52085.0,59622.0,54283.0,"RNA-binding protein RBP10, putative"
3660,Tb927.8.2800,12730.0,14955.0,13885.0,6690.9,10837.0,12521.0,9388.2,12115.0,"hypothetical protein, conserved"
3661,Tb927.8.2810,46258.0,60607.0,50473.0,56457.0,43233.0,47763.0,55539.0,44721.0,5-3 exoribonuclease C
3662,Tb927.8.2820,568480.0,691030.0,613530.0,617170.0,603370.0,621730.0,635170.0,603080.0,"hypothetical protein, conserved"
3663,Tb927.8.2840,836130.0,809730.0,883750.0,830370.0,911290.0,960660.0,1012100.0,968540.0,"hypothetical protein, conserved"
3664,Tb927.8.2860,439690.0,496340.0,460950.0,479950.0,497950.0,494420.0,505550.0,472820.0,"hypothetical protein, conserved"
3665,Tb927.8.2930,455320.0,515070.0,518630.0,523740.0,485810.0,472870.0,521700.0,517680.0,"ER degradation-enhancing alpha-mannosidase-like protein 3, putative"
3666,Tb927.8.2960,98635.0,107480.0,100530.0,87024.0,95172.0,107670.0,112370.0,109280.0,Probable methyltransferase BTM2 homolog
3667,Tb927.8.3000,172910.0,205640.0,205580.0,218650.0,182950.0,195870.0,209520.0,195090.0,"hypothetical protein, conserved"
3668,Tb927.8.3010,228710.0,238160.0,239830.0,240750.0,230650.0,241990.0,250390.0,252110.0,"hook complex protein, conserved"
3669,Tb927.8.3050,15572.0,17058.0,13633.0,20416.0,13875.0,14777.0,15921.0,15269.0,"Chitobiase/beta-hexosaminidase C-terminal domain containing protein, putative"
3670,Tb927.8.3060,1171300.0,1151100.0,1087400.0,1254000.0,1088200.0,1226500.0,1278100.0,1226300.0,"metallo-peptidase, Clan MF, Family M17"
3671,Tb927.8.3100,1529800.0,1624900.0,1307300.0,1471400.0,1683200.0,1736900.0,1739200.0,1542700.0,"coronin, putative"
3672,Tb927.8.3110,22918.0,25357.0,21214.0,25229.0,25224.0,25208.0,25398.0,25969.0,Mitochondrial ribosomal protein S9
3673,Tb927.8.3150,14890000.0,16338000.0,14809000.0,15133000.0,14455000.0,15331000.0,15566000.0,14505000.0,"T-complex protein 1, gamma subunit, putative"
3674,Tb927.8.3170,15906.0,16452.0,12135.0,14499.0,13809.0,14443.0,16283.0,14222.0,kinetoplast ribosomal PPR-repeat containing protein 9
3675,Tb927.8.3180,84438.0,107410.0,96626.0,91733.0,94772.0,103730.0,94956.0,101080.0,"Protein of unknown function (DUF3250), putative"
3676,Tb927.8.3200,73403.0,88384.0,86032.0,77636.0,70538.0,81837.0,85867.0,85285.0,Rapamycin-insensitive companion of TOR2
3677,Tb927.8.3250,5947600.0,6750400.0,6099100.0,6262500.0,6235400.0,6558200.0,6880000.0,6484900.0,"dynein heavy chain, putative"
3678,Tb927.8.3270,270420.0,311480.0,243390.0,258830.0,284330.0,292840.0,321650.0,259460.0,hypothetical protein
3679,Tb927.8.3280,63660.0,67650.0,57651.0,72228.0,62207.0,57831.0,69909.0,60855.0,"Beta-lactamase superfamily domain containing protein, putative"
3680,Tb927.8.3340,62371.0,65427.0,54228.0,64320.0,62980.0,73365.0,57980.0,53662.0,"hypothetical protein, conserved"
3681,Tb927.8.3350,116590.0,119140.0,116140.0,104870.0,122460.0,121000.0,122480.0,117020.0,"DNA polymerase theta (helicase domain only), putative"
3682,Tb927.8.3370,64531.0,71250.0,61173.0,55294.0,56924.0,58078.0,62033.0,60056.0,"Ran-binding protein, putative"
3683,Tb927.8.3380,169270.0,180850.0,180940.0,193020.0,205980.0,222310.0,205250.0,220620.0,succinate dehydrogenase iron-sulfur subunit
3684,Tb927.8.3410,561010.0,615690.0,571940.0,591320.0,580790.0,622780.0,581340.0,616070.0,"Inositol hexakisphosphate, putative"
3685,Tb927.8.3460,104880.0,106430.0,100220.0,98593.0,90083.0,100490.0,114410.0,108310.0,"Ring finger domain containing protein, putative"
3686,Tb927.8.3470,234440.0,237520.0,244810.0,248480.0,259550.0,260300.0,309320.0,265020.0,"Vesicle transport v-SNARE protein N-terminus, putative"
3687,Tb927.8.3920,55340.0,50697.0,48590.0,51794.0,52167.0,56195.0,45935.0,41447.0,mms19 nucleotide excision repair protein homolog
